ESTE,NORTE
474190.2636,9528595.611
474190.2636,9528596.701
474189.1745,9528596.701
474189.1745,9528597.79
474188.0854,9528597.79
474188.0854,9528598.879
474186.9963,9528598.879
474186.9963,9528599.968
474185.9072,9528599.968
474185.9072,9528602.146
474184.8181,9528602.146
474184.8181,9528602.592
474184.8181,9528604.324
474184.8181,9528608.681
474182.6399,9528608.681
474182.6399,9528609.77
474180.4617,9528609.77
474180.4617,9528610.859
474167.3925,9528610.859
474167.3925,9528611.948
474166.3034,9528611.948
474166.3034,9528614.126
474164.1252,9528614.126
474164.1252,9528615.215
474161.947,9528615.215
474161.947,9528616.304
474160.8579,9528616.304
474160.8579,9528617.393
474158.6797,9528617.393
474158.6797,9528618.483
474156.5015,9528618.483
474156.5015,9528619.572
474155.4124,9528619.572
474155.4124,9528620.661
474152.1451,9528620.661
474152.1451,9528621.75
474149.9669,9528621.75
474149.9669,9528622.839
474148.8778,9528622.839
474148.8778,9528623.928
474147.7887,9528623.928
474147.7887,9528625.017
474146.6996,9528625.017
474146.6996,9528626.106
474145.6105,9528626.106
474145.6105,9528627.195
474144.5214,9528627.195
474144.5214,9528628.284
474143.4323,9528628.284
474143.4323,9528629.374
474141.2541,9528629.374
474141.2541,9528630.463
474139.0759,9528630.463
474139.0759,9528631.552
474130.3631,9528631.552
474130.3631,9528632.641
474126.0067,9528632.641
474126.0067,9528633.73
474123.8285,9528633.73
474123.8285,9528634.819
474122.7394,9528634.819
474122.7394,9528635.908
474121.6503,9528635.908
474121.6503,9528636.997
474120.5612,9528636.997
474120.5612,9528638.086
474119.4721,9528638.086
474119.4721,9528639.175
474118.383,9528639.175
474118.383,9528640.265
474117.2939,9528640.265
474117.2939,9528642.443
474116.2048,9528642.443
474116.2048,9528644.621
474115.1157,9528644.621
474115.1157,9528647.888
474114.0266,9528647.888
474114.0266,9528648.977
474112.9375,9528648.977
474112.9375,9528650.066
474111.8484,9528650.066
474111.8484,9528652.245
474110.7593,9528652.245
474110.7593,9528654.423
474109.6702,9528654.423
474109.6702,9528656.601
474108.5811,9528656.601
474108.5811,9528657.69
474107.492,9528657.69
474107.492,9528658.779
474106.4029,9528658.779
474106.4029,9528659.868
474090.0664,9528659.868
474090.0664,9528660.957
474087.8882,9528660.957
474087.8882,9528662.047
474086.7991,9528662.047
474086.7991,9528663.136
474085.71,9528663.136
474085.71,9528664.225
474083.5318,9528664.225
474083.5318,9528665.314
474082.4427,9528665.314
474082.4427,9528666.403
474081.3536,9528666.403
474081.3536,9528668.581
474080.2645,9528668.581
474080.2645,9528680.561
474079.1754,9528680.561
474079.1754,9528683.829
474078.0863,9528683.829
474078.0863,9528689.274
474076.9972,9528689.274
474076.9972,9528693.63
474075.9081,9528693.63
474075.9081,9528694.72
474074.819,9528694.72
474074.819,9528695.809
474073.7299,9528695.809
474073.7299,9528696.898
474072.6408,9528696.898
474072.6408,9528697.987
474071.5517,9528697.987
474071.5517,9528699.076
474069.3735,9528699.076
474069.3735,9528700.165
474068.2844,9528700.165
474068.2844,9528701.254
474065.0171,9528701.254
474065.0171,9528702.343
474061.7498,9528702.343
474061.7498,9528703.432
474058.4825,9528703.432
474058.4825,9528704.521
474056.3043,9528704.521
474056.3043,9528705.611
474054.1261,9528705.611
474054.1261,9528706.7
474051.9479,9528706.7
474051.9479,9528707.789
474050.8588,9528707.789
474050.8588,9528708.878
474049.7697,9528708.878
474049.7697,9528709.769
474050.8588,9528709.769
474050.8588,9528710.858
474051.9479,9528710.858
474051.9479,9528711.947
474053.037,9528711.947
474053.037,9528713.036
474054.1261,9528713.036
474054.1261,9528714.125
474056.3043,9528714.125
474056.3043,9528715.214
474057.3934,9528715.214
474057.3934,9528716.303
474059.5716,9528716.303
474059.5716,9528717.393
474061.7498,9528717.393
474061.7498,9528718.482
474063.928,9528718.482
474063.928,9528719.571
474066.1062,9528719.571
474066.1062,9528720.66
474067.1953,9528720.66
474067.1953,9528738.284
474066.1062,9528738.284
474066.1062,9528741.551
474065.0171,9528741.551
474065.0171,9528743.729
474063.928,9528743.729
474063.928,9528744.62
474065.0171,9528744.62
474065.0171,9528745.709
474066.1062,9528745.709
474066.1062,9528746.798
474068.2844,9528746.798
474068.2844,9528747.887
474069.3735,9528747.887
474069.3735,9528748.976
474070.4626,9528748.976
474070.4626,9528750.066
474071.5517,9528750.066
474071.5517,9528751.155
474072.6408,9528751.155
474072.6408,9528753.333
474073.7299,9528753.333
474073.7299,9528754.422
474074.819,9528754.422
474074.819,9528755.511
474075.9081,9528755.511
474075.9081,9528756.6
474076.9972,9528756.6
474076.9972,9528757.689
474078.0863,9528757.689
474078.0863,9528758.778
474079.1754,9528758.778
474079.1754,9528759.867
474080.2645,9528759.867
474080.2645,9528760.957
474081.3536,9528760.957
474081.3536,9528762.046
474082.4427,9528762.046
474082.4427,9528763.135
474083.5318,9528763.135
474083.5318,9528764.224
474084.6209,9528764.224
474084.6209,9528765.313
474085.71,9528765.313
474085.71,9528766.402
474086.7991,9528766.402
474086.7991,9528767.491
474087.8882,9528767.491
474087.8882,9528768.58
474088.9773,9528768.58
474088.9773,9528769.669
474090.0664,9528769.669
474090.0664,9528770.758
474092.2446,9528770.758
474092.2446,9528771.848
474093.3337,9528771.848
474093.3337,9528772.937
474094.4228,9528772.937
474094.4228,9528774.026
474095.5119,9528774.026
474095.5119,9528786.204
474094.4228,9528786.204
474094.4228,9528787.293
474093.3337,9528787.293
474093.3337,9528788.382
474092.2446,9528788.382
474092.2446,9528789.471
474091.1555,9528789.471
474091.1555,9528790.56
474090.0664,9528790.56
474090.0664,9528791.649
474088.9773,9528791.649
474088.9773,9528792.739
474087.8882,9528792.739
474087.8882,9528793.828
474086.7991,9528793.828
474086.7991,9528794.917
474085.71,9528794.917
474085.71,9528796.006
474084.6209,9528796.006
474084.6209,9528797.095
474082.4427,9528797.095
474082.4427,9528798.184
474081.3536,9528798.184
474081.3536,9528799.273
474079.1754,9528799.273
474079.1754,9528800.362
474076.9972,9528800.362
474076.9972,9528801.451
474075.9081,9528801.451
474075.9081,9528802.54
474073.7299,9528802.54
474073.7299,9528803.63
474072.6408,9528803.63
474072.6408,9528804.719
474071.5517,9528804.719
474071.5517,9528805.808
474070.4626,9528805.808
474070.4626,9528806.897
474069.3735,9528806.897
474069.3735,9528807.986
474068.2844,9528807.986
474068.2844,9528809.075
474067.1953,9528809.075
474067.1953,9528810.164
474065.0171,9528810.164
474065.0171,9528811.253
474063.928,9528811.253
474063.928,9528812.342
474062.8389,9528812.342
474062.8389,9528813.233
474062.8389,9528814.322
474066.1062,9528814.322
474066.1062,9528815.412
474068.2844,9528815.412
474068.2844,9528816.501
474071.5517,9528816.501
474071.5517,9528817.59
474073.7299,9528817.59
474073.7299,9528818.679
474075.9081,9528818.679
474075.9081,9528819.768
474079.1754,9528819.768
474079.1754,9528820.857
474082.4427,9528820.857
474082.4427,9528821.946
474087.8882,9528821.946
474087.8882,9528828.035
474087.8882,9528834.124
474085.71,9528834.124
474085.71,9528835.213
474084.6209,9528835.213
474084.6209,9528836.303
474083.5318,9528836.303
474083.5318,9528837.392
474082.4427,9528837.392
474082.4427,9528838.481
474081.3536,9528838.481
474081.3536,9528839.57
474080.2645,9528839.57
474080.2645,9528841.748
474079.1754,9528841.748
474079.1754,9528842.837
474078.0863,9528842.837
474078.0863,9528843.926
474076.9972,9528843.926
474076.9972,9528845.015
474075.9081,9528845.015
474075.9081,9528846.104
474074.819,9528846.104
474074.819,9528847.194
474073.7299,9528847.194
474073.7299,9528848.283
474072.6408,9528848.283
474072.6408,9528849.372
474071.5517,9528849.372
474071.5517,9528850.461
474070.4626,9528850.461
474070.4626,9528861.352
474069.3735,9528861.352
474069.3735,9528865.708
474067.1953,9528865.708
474067.1953,9528866.797
474066.1062,9528866.797
474066.1062,9528868.976
474065.0171,9528868.976
474065.0171,9528871.154
474063.928,9528871.154
474063.928,9528872.243
474062.8389,9528872.243
474062.8389,9528874.421
474061.7498,9528874.421
474061.7498,9528875.51
474060.6607,9528875.51
474060.6607,9528877.688
474059.5716,9528877.688
474059.5716,9528878.777
474058.4825,9528878.777
474058.4825,9528879.867
474057.3934,9528879.867
474057.3934,9528885.312
474056.3043,9528885.312
474056.3043,9528887.49
474055.2152,9528887.49
474055.2152,9528889.668
474054.1261,9528889.668
474054.1261,9528890.758
474053.037,9528890.758
474053.037,9528892.936
474051.9479,9528892.936
474051.9479,9528894.025
474050.8588,9528894.025
474050.8588,9528902.738
474045.4133,9528902.738
474044.3242,9528902.738
474044.3242,9528903.827
474043.2351,9528903.827
474043.2351,9528904.916
474042.146,9528904.916
474042.146,9528907.094
474041.0569,9528907.094
474041.0569,9528908.183
474039.9678,9528908.183
474039.9678,9528909.272
474038.8787,9528909.272
474038.8787,9528912.54
474037.7896,9528912.54
474037.7896,9528914.718
474036.7005,9528914.718
474036.7005,9528916.896
474035.6114,9528916.896
474035.6114,9528917.985
474034.5223,9528917.985
474034.5223,9528920.163
474033.4332,9528920.163
474033.4332,9528921.252
474032.3441,9528921.252
474032.3441,9528923.431
474031.255,9528923.431
474031.255,9528925.609
474030.1659,9528925.609
474030.1659,9528927.787
474029.0768,9528927.787
474029.0768,9528928.876
474027.9877,9528928.876
474027.9877,9528929.965
474025.8095,9528929.965
474025.8095,9528932.143
474024.7204,9528932.143
474024.7204,9528933.232
474023.6313,9528933.232
474023.6313,9528935.411
474022.5422,9528935.411
474022.5422,9528937.589
474021.4531,9528937.589
474021.4531,9528938.678
474020.364,9528938.678
474020.364,9528940.856
474019.2749,9528940.856
474019.2749,9528941.945
474018.1858,9528941.945
474018.1858,9528944.123
474017.0967,9528944.123
474017.0967,9528945.213
474016.0076,9528945.213
474016.0076,9528950.658
474014.9185,9528950.658
474014.9185,9528952.836
474013.8294,9528952.836
474013.8294,9528953.925
474012.7403,9528953.925
474012.7403,9528956.104
474011.6512,9528956.104
474011.6512,9528957.193
474010.5621,9528957.193
474010.5621,9528958.282
474009.473,9528958.282
474009.473,9528959.371
474008.3839,9528959.371
474008.3839,9528960.46
474007.2948,9528960.46
474007.2948,9528962.638
474006.2057,9528962.638
474006.2057,9528964.816
474005.1166,9528964.816
474005.1166,9528966.995
474004.0275,9528966.995
474004.0275,9528968.084
474002.9384,9528968.084
474002.9384,9528970.262
474001.8493,9528970.262
474001.8493,9528972.44
474000.7602,9528972.44
474000.7602,9528973.529
473999.6711,9528973.529
473999.6711,9528975.707
473998.582,9528975.707
473998.582,9528976.796
473997.4929,9528976.796
473997.4929,9528981.153
473996.4038,9528981.153
473996.4038,9528982.242
473995.3147,9528982.242
473995.3147,9528984.42
473993.1365,9528984.42
473993.1365,9528985.509
473992.0474,9528985.509
473992.0474,9528986.598
473990.9583,9528986.598
473990.9583,9528987.687
473987.691,9528987.687
473987.691,9528989.866
473986.6019,9528989.866
473986.6019,9528990.955
473985.5128,9528990.955
473985.5128,9528992.044
473984.4237,9528992.044
473984.4237,9528994.222
473983.3346,9528994.222
473983.3346,9528995.311
473982.2455,9528995.311
473982.2455,9528997.489
473981.1564,9528997.489
473981.1564,9528999.668
473980.0673,9528999.668
473980.0673,9529001.846
473978.9782,9529001.846
473978.9782,9529002.935
473977.8891,9529002.935
473977.8891,9529005.113
473976.8,9529005.113
473976.8,9529006.202
473975.7109,9529006.202
473975.7109,9529007.291
473974.6218,9529007.291
473974.6218,9529009.469
473973.5327,9529009.469
473973.5327,9529010.559
473972.4436,9529010.559
473972.4436,9529011.648
473971.3545,9529011.648
473971.3545,9529012.737
473970.2654,9529012.737
473970.2654,9529014.717
473970.2654,9529020.162
473971.3545,9529020.162
473971.3545,9529031.053
473972.4436,9529031.053
473972.4436,9529035.41
473973.5327,9529035.41
473973.5327,9529040.855
473973.5327,9529055.657
473973.5327,9529061.746
473972.4436,9529061.746
473972.4436,9529062.835
473964.8199,9529062.835
473963.7308,9529062.835
473963.7308,9529066.103
473962.6417,9529066.103
473962.6417,9529068.281
473961.5526,9529068.281
473961.5526,9529071.548
473960.4635,9529071.548
473960.4635,9529073.726
473959.3744,9529073.726
473959.3744,9529078.083
473958.2853,9529078.083
473958.2853,9529083.528
473957.1962,9529083.528
473957.1962,9529085.706
473956.1071,9529085.706
473956.1071,9529087.885
473955.018,9529087.885
473955.018,9529088.974
473953.9289,9529088.974
473953.9289,9529091.152
473952.8398,9529091.152
473952.8398,9529093.33
473951.7507,9529093.33
473951.7507,9529094.419
473950.6616,9529094.419
473950.6616,9529096.597
473949.5725,9529096.597
473949.5725,9529097.687
473943.4834,9529097.687
473941.9488,9529097.687
473941.9488,9529107.488
473940.8597,9529107.488
473940.8597,9529108.379
