x_utm_wgs8,y_utm_wgs8,x_geo_wgs8,y_geo_wgs8,x_utm_psad,y_utm_psad,x_geo_psad,y_geo_psad
474956.7919,9528817.788,-81.22567656,-4.262821217,475213.5298,9529190.14,-81.22335319,-4.259406685
474956.7919,9530149.559,-81.22567306,-4.250773026,475213.5301,9530521.924,-81.22334972,-4.247358508
474956.7919,9530150.648,-81.22567305,-4.250763173,475213.5301,9530523.013,-81.22334972,-4.247348655
474957.881,9530148.47,-81.22566324,-4.250782882,475214.6192,9530520.835,-81.22333991,-4.247368364
474957.881,9530149.559,-81.22566324,-4.250773029,475214.6192,9530521.924,-81.22333991,-4.247358511
474958.9701,9528817.788,-81.22565694,-4.262821223,475215.708,9529190.14,-81.22333357,-4.25940669
474958.9701,9528818.877,-81.22565693,-4.26281137,475215.708,9529191.229,-81.22333356,-4.259396838
474958.9701,9530147.381,-81.22565343,-4.250792737,475215.7083,9530519.746,-81.2233301,-4.247378219
474958.9701,9530148.47,-81.22565343,-4.250782884,475215.7083,9530520.835,-81.2233301,-4.247368367
474960.0592,9528818.877,-81.22564712,-4.262811373,475216.7971,9529191.229,-81.22332375,-4.25939684
474960.0592,9528819.966,-81.22564712,-4.26280152,475216.7971,9529192.318,-81.22332375,-4.259386988
474960.0592,9530146.292,-81.22564362,-4.250802593,475216.7974,9530518.657,-81.22332029,-4.247388075
474960.0592,9530147.381,-81.22564362,-4.25079274,475216.7974,9530519.746,-81.22332029,-4.247378222
474961.1483,9530145.203,-81.22563381,-4.250812449,475217.8865,9530517.568,-81.22331048,-4.247397931
474961.1483,9530146.292,-81.22563381,-4.250802596,475217.8865,9530518.657,-81.22331047,-4.247388078
474962.2374,9530144.114,-81.225624,-4.250822304,475218.9756,9530516.478,-81.22330067,-4.247407786
474962.2374,9530145.203,-81.225624,-4.250812452,475218.9756,9530517.568,-81.22330066,-4.247397934
474963.3265,9528819.966,-81.22561767,-4.262801529,475220.0644,9529192.318,-81.2232943,-4.259386996
474963.3265,9528821.055,-81.22561767,-4.262791676,475220.0644,9529193.407,-81.2232943,-4.259377143
474964.4156,9528821.055,-81.22560785,-4.262791679,475221.1535,9529193.407,-81.22328449,-4.259377146
474964.4156,9528822.144,-81.22560785,-4.262781826,475221.1535,9529194.496,-81.22328448,-4.259367293
474964.4156,9530143.024,-81.22560437,-4.250832163,475221.1538,9530515.389,-81.22328104,-4.247417645
474964.4156,9530144.114,-81.22560437,-4.25082231,475221.1538,9530516.478,-81.22328104,-4.247407792
474965.5047,9530140.846,-81.22559456,-4.250851871,475222.2429,9530513.211,-81.22327123,-4.247437353
474965.5047,9530143.024,-81.22559456,-4.250832166,475222.2429,9530515.389,-81.22327123,-4.247417648
474966.5938,9528822.144,-81.22558822,-4.262781832,475223.3317,9529194.496,-81.22326486,-4.259367299
474966.5938,9528823.233,-81.22558822,-4.262771979,475223.3317,9529195.586,-81.22326485,-4.259357446
474966.5938,9530139.757,-81.22558475,-4.250861727,475223.3321,9530512.122,-81.22326142,-4.247447209
474966.5938,9530140.846,-81.22558475,-4.250851874,475223.3321,9530513.211,-81.22326142,-4.247437356
474967.6829,9530137.579,-81.22557494,-4.250881436,475224.4212,9530509.944,-81.22325161,-4.247466917
474967.6829,9530139.757,-81.22557494,-4.25086173,475224.4212,9530512.122,-81.22325161,-4.247447212
474968.772,9528823.233,-81.22556859,-4.262771985,475225.51,9529195.586,-81.22324523,-4.259357452
474968.772,9528824.322,-81.22556859,-4.262762132,475225.51,9529196.675,-81.22324522,-4.259347599
474968.772,9530136.49,-81.22556513,-4.250891291,475225.5103,9530508.855,-81.2232418,-4.247476773
474968.772,9530137.579,-81.22556513,-4.250881438,475225.5103,9530509.944,-81.2232418,-4.24746692
474969.8611,9528824.322,-81.22555877,-4.262762135,475226.5991,9529196.675,-81.22323541,-4.259347602
474969.8611,9528825.412,-81.22555877,-4.262752282,475226.5991,9529197.764,-81.22323541,-4.259337749
474969.8611,9530135.401,-81.22555532,-4.250901147,475226.5994,9530507.766,-81.22323199,-4.247486629
474969.8611,9530136.49,-81.22555532,-4.250891294,475226.5994,9530508.855,-81.22323199,-4.247476776
474970.9502,9530134.312,-81.22554551,-4.250911003,475227.6885,9530506.676,-81.22322218,-4.247496484
474970.9502,9530135.401,-81.22554551,-4.25090115,475227.6885,9530507.766,-81.22322218,-4.247486631
474972.0393,9528825.412,-81.22553914,-4.262752288,475228.7773,9529197.764,-81.22321578,-4.259337755
474972.0393,9528826.501,-81.22553914,-4.262742435,475228.7773,9529198.853,-81.22321577,-4.259327902
474973.1284,9528826.501,-81.22552933,-4.262742438,475229.8664,9529198.853,-81.22320596,-4.259327905
474973.1284,9528827.59,-81.22552932,-4.262732585,475229.8664,9529199.942,-81.22320596,-4.259318052
474975.3066,9528827.59,-81.22550969,-4.262732591,475232.0446,9529199.942,-81.22318633,-4.259318058
474975.3066,9528828.679,-81.22550969,-4.262722738,475232.0446,9529201.031,-81.22318633,-4.259308205
474976.3957,9528828.679,-81.22549988,-4.262722741,475233.1337,9529201.031,-81.22317651,-4.259308208
474976.3957,9528829.768,-81.22549987,-4.262712888,475233.1337,9529202.12,-81.22317651,-4.259298355
474976.3957,9530133.223,-81.22549644,-4.25092087,475233.134,9530505.587,-81.22317311,-4.247506351
474976.3957,9530134.312,-81.22549644,-4.250911017,475233.134,9530506.676,-81.22317311,-4.247496498
474978.5739,9528829.768,-81.22548025,-4.262712894,475235.312,9529202.12,-81.22315688,-4.259298361
474978.5739,9528830.857,-81.22548024,-4.262703041,475235.312,9529203.209,-81.22315688,-4.259288508
474979.663,9528830.857,-81.22547043,-4.262703044,475236.4011,9529203.209,-81.22314706,-4.259288511
474979.663,9528831.946,-81.22547043,-4.262693191,475236.4011,9529204.298,-81.22314706,-4.259278658
474981.8412,9528831.946,-81.2254508,-4.262693197,475238.5793,9529204.298,-81.22312743,-4.259278664
474981.8412,9528833.035,-81.22545079,-4.262683344,475238.5793,9529205.388,-81.22312743,-4.259268811
474982.9303,9528833.035,-81.22544098,-4.262683347,475239.6684,9529205.388,-81.22311762,-4.259268814
474982.9303,9528834.124,-81.22544098,-4.262673494,475239.6684,9529206.477,-81.22311761,-4.259258961
474984.0194,9530132.133,-81.22542775,-4.250930743,475240.7578,9530504.498,-81.22310442,-4.247516224
474984.0194,9530133.223,-81.22542774,-4.25092089,475240.7578,9530505.587,-81.22310442,-4.247506371
474985.1085,9528834.124,-81.22542135,-4.2626735,475241.8466,9529206.477,-81.22309799,-4.259258967
474985.1085,9528835.213,-81.22542134,-4.262663647,475241.8466,9529207.566,-81.22309798,-4.259249114
474986.1976,9528835.213,-81.22541153,-4.26266365,475242.9357,9529207.566,-81.22308817,-4.259249117
474986.1976,9528836.303,-81.22541153,-4.262653797,475242.9357,9529208.655,-81.22308817,-4.259239264
474988.3758,9528836.303,-81.2253919,-4.262653803,475245.114,9529208.655,-81.22306854,-4.25923927
474988.3758,9528837.392,-81.2253919,-4.26264395,475245.114,9529209.744,-81.22306854,-4.259229417
474989.4649,9528837.392,-81.22538208,-4.262643953,475246.2031,9529209.744,-81.22305872,-4.25922942
474989.4649,9528838.481,-81.22538208,-4.2626341,475246.2031,9529210.833,-81.22305872,-4.259219567
474991.6431,9528838.481,-81.22536245,-4.262634106,475248.3813,9529210.833,-81.22303909,-4.259219573
474991.6431,9528839.57,-81.22536245,-4.262624253,475248.3813,9529211.922,-81.22303909,-4.25920972
474991.6431,9530131.044,-81.22535905,-4.250940616,475248.3816,9530503.409,-81.22303573,-4.247526097
474991.6431,9530132.133,-81.22535905,-4.250930763,475248.3816,9530504.498,-81.22303572,-4.247516244
474992.7322,9528839.57,-81.22535263,-4.262624256,475249.4704,9529211.922,-81.22302927,-4.259209723
474992.7322,9528840.659,-81.22535263,-4.262614403,475249.4704,9529213.011,-81.22302927,-4.25919987
474994.9104,9528840.659,-81.225333,-4.262614409,475251.6486,9529213.011,-81.22300964,-4.259199876
474994.9104,9528841.748,-81.225333,-4.262604556,475251.6486,9529214.1,-81.22300964,-4.259190023
474995.9995,9528841.748,-81.22532318,-4.262604559,475252.7377,9529214.1,-81.22299983,-4.259190026
474995.9995,9528842.837,-81.22532318,-4.262594706,475252.7377,9529215.19,-81.22299982,-4.259180173
474998.1777,9528842.837,-81.22530355,-4.262594712,475254.916,9529215.19,-81.2229802,-4.259180179
474998.1777,9528843.926,-81.22530355,-4.262584859,475254.916,9529216.279,-81.22298019,-4.259170326
474999.2668,9528843.926,-81.22529374,-4.262584862,475256.0051,9529216.279,-81.22297038,-4.259170329
474999.2668,9528845.015,-81.22529373,-4.262575009,475256.0051,9529217.368,-81.22297038,-4.259160476
474999.2668,9530129.955,-81.22529035,-4.250950489,475256.0054,9530502.32,-81.22296703,-4.247535969
474999.2668,9530131.044,-81.22529035,-4.250940636,475256.0054,9530503.409,-81.22296703,-4.247526117
475000.3559,9528845.015,-81.22528392,-4.262575012,475257.0942,9529217.368,-81.22296056,-4.259160479
475000.3559,9528846.104,-81.22528391,-4.262565159,475257.0942,9529218.457,-81.22296056,-4.259150626
475002.5341,9528846.104,-81.22526429,-4.262565165,475259.2724,9529218.457,-81.22294093,-4.259150632
475002.5341,9528847.194,-81.22526428,-4.262555312,475259.2724,9529219.546,-81.22294093,-4.259140779
475003.6232,9528847.194,-81.22525447,-4.262555315,475260.3615,9529219.546,-81.22293111,-4.259140782
475003.6232,9528848.283,-81.22525447,-4.262545462,475260.3615,9529220.635,-81.22293111,-4.259130929
475004.7123,9528848.283,-81.22524465,-4.262545465,475261.4506,9529220.635,-81.2229213,-4.259130932
475004.7123,9528849.372,-81.22524465,-4.262535612,475261.4506,9529221.724,-81.22292129,-4.259121079
475006.8905,9528849.372,-81.22522502,-4.262535618,475263.6288,9529221.724,-81.22290167,-4.259121085
475006.8905,9528850.461,-81.22522502,-4.262525765,475263.6288,9529222.813,-81.22290166,-4.259111232
475007.9796,9528850.461,-81.2252152,-4.262525768,475264.7179,9529222.813,-81.22289185,-4.259111235
475007.9796,9528851.55,-81.2252152,-4.262515916,475264.7179,9529223.902,-81.22289185,-4.259101382
475010.1578,9528851.55,-81.22519557,-4.262515921,475266.8962,9529223.902,-81.22287222,-4.259101388
475010.1578,9528852.639,-81.22519557,-4.262506068,475266.8962,9529224.991,-81.22287222,-4.259091535
475011.2469,9528852.639,-81.22518575,-4.262506071,475267.9853,9529224.991,-81.2228624,-4.259091538
475011.2469,9528853.728,-81.22518575,-4.262496219,475267.9853,9529226.081,-81.2228624,-4.259081685
475012.336,9528853.728,-81.22517594,-4.262496221,475269.0744,9529226.081,-81.22285258,-4.259081688
475012.336,9528854.817,-81.22517593,-4.262486369,475269.0744,9529227.17,-81.22285258,-4.259071835
475014.5142,9528854.817,-81.22515631,-4.262486374,475271.2526,9529227.17,-81.22283295,-4.259071841
475014.5142,9528855.906,-81.2251563,-4.262476522,475271.2526,9529228.259,-81.22283295,-4.259061988
475015.6033,9528855.906,-81.22514649,-4.262476524,475272.3417,9529228.259,-81.22282314,-4.259061991
475015.6033,9528856.995,-81.22514649,-4.262466672,475272.3417,9529229.348,-81.22282313,-4.259052138
475016.8905,9530129.955,-81.22513154,-4.250950535,475273.6292,9530502.32,-81.22280822,-4.247536015
475016.8905,9530131.044,-81.22513154,-4.250940682,475273.6292,9530503.409,-81.22280822,-4.247526163
475017.7815,9528856.995,-81.22512686,-4.262466677,475274.5199,9529229.348,-81.22280351,-4.259052144
475017.7815,9528858.085,-81.22512685,-4.262456825,475274.5199,9529230.437,-81.2228035,-4.259042291
475017.9796,9530131.044,-81.22512172,-4.250940685,475274.7183,9530503.409,-81.22279841,-4.247526165
475017.9796,9530132.133,-81.22512172,-4.250930832,475274.7183,9530504.498,-81.2227984,-4.247516313
475018.8706,9528858.085,-81.22511704,-4.262456827,475275.6091,9529230.437,-81.22279369,-4.259042294
475018.8706,9528859.174,-81.22511704,-4.262446975,475275.6091,9529231.526,-81.22279369,-4.259032441
475019.9597,9530132.133,-81.22510388,-4.250930838,475276.6985,9530504.498,-81.22278056,-4.247516318
475021.0488,9528859.174,-81.22509741,-4.26244698,475277.7873,9529231.526,-81.22277406,-4.259032447
475021.0488,9528860.263,-81.2250974,-4.262437128,475277.7873,9529232.615,-81.22277406,-4.259022594
475022.1379,9528860.263,-81.22508759,-4.26243713,475278.8764,9529232.615,-81.22276424,-4.259022597
475022.1379,9528861.352,-81.22508759,-4.262427278,475278.8764,9529233.704,-81.22276424,-4.259012744
475022.1379,9530131.044,-81.22508425,-4.250940696,475278.8767,9530503.409,-81.22276094,-4.247526176
475022.1379,9530132.133,-81.22508425,-4.250930843,475278.8767,9530504.498,-81.22276093,-4.247516323
475023.227,9530129.955,-81.22507444,-4.250950552,475279.9658,9530502.32,-81.22275113,-4.247536032
475023.227,9530131.044,-81.22507444,-4.250940699,475279.9658,9530503.409,-81.22275112,-4.247526179
475024.3161,9528861.352,-81.22506796,-4.262427283,475281.0546,9529233.704,-81.22274461,-4.25901275
475024.3161,9528862.441,-81.22506796,-4.262417431,475281.0546,9529234.793,-81.22274461,-4.259002897
475024.3161,9530128.866,-81.22506463,-4.250960407,475281.0549,9530501.231,-81.22274131,-4.247545888
475024.3161,9530129.955,-81.22506463,-4.250950555,475281.0549,9530502.32,-81.22274131,-4.247536035
475025.4052,9528862.441,-81.22505814,-4.262417433,475282.1437,9529234.793,-81.22273479,-4.2590029
475025.4052,9528863.53,-81.22505814,-4.262407581,475282.1437,9529235.883,-81.22273479,-4.258993047
475025.4052,9530127.777,-81.22505482,-4.250970263,475282.144,9530500.142,-81.2227315,-4.247555743
475025.4052,9530128.866,-81.22505481,-4.25096041,475282.144,9530501.231,-81.2227315,-4.24754589
475027.5834,9528863.53,-81.22503851,-4.262407586,475284.3219,9529235.883,-81.22271516,-4.258993053
475027.5834,9528864.619,-81.22503851,-4.262397734,475284.3219,9529236.972,-81.22271516,-4.2589832
475027.5834,9530126.688,-81.22503519,-4.250980122,475284.3222,9530499.053,-81.22271188,-4.247565602
475027.5834,9530127.777,-81.22503519,-4.250970269,475284.3222,9530500.142,-81.22271188,-4.247555749
475028.6725,9530125.599,-81.22502538,-4.250989977,475285.4113,9530497.964,-81.22270207,-4.247575457
475028.6725,9530126.688,-81.22502538,-4.250980125,475285.4113,9530499.053,-81.22270206,-4.247565604
475029.7616,9530124.51,-81.22501557,-4.250999833,475286.5005,9530496.874,-81.22269226,-4.247585313
475029.7616,9530125.599,-81.22501557,-4.25098998,475286.5005,9530497.964,-81.22269225,-4.24757546
475032.0059,9528864.619,-81.22499865,-4.262397745,475288.7444,9529236.972,-81.22267531,-4.258983211
475031.9398,9530123.421,-81.22499594,-4.251009692,475288.6787,9530495.785,-81.22267263,-4.247595171
475031.9398,9530124.51,-81.22499594,-4.250999839,475288.6787,9530496.874,-81.22267263,-4.247585319
475033.0289,9528865.386,-81.22498943,-4.262390806,475289.7675,9529237.739,-81.22266609,-4.258976272
475033.0289,9528868.976,-81.22498942,-4.262358337,475289.7675,9529241.328,-81.22266608,-4.258943803
475033.0289,9530122.332,-81.22498613,-4.251019547,475289.7678,9530494.696,-81.22266282,-4.247605027
475033.0289,9530123.421,-81.22498613,-4.251009694,475289.7678,9530495.785,-81.22266282,-4.247595174
475034.118,9530121.242,-81.22497632,-4.251029403,475290.8569,9530493.607,-81.22265301,-4.247614883
475034.118,9530122.332,-81.22497632,-4.25101955,475290.8569,9530494.696,-81.22265301,-4.24760503
475035.2071,9528868.976,-81.2249698,-4.262358343,475291.9457,9529241.328,-81.22264645,-4.258943808
475035.2071,9528870.065,-81.22496979,-4.26234849,475291.9457,9529242.417,-81.22264645,-4.258933956
475036.2962,9528870.065,-81.22495998,-4.262348493,475293.0348,9529242.417,-81.22263663,-4.258933959
475036.2962,9528871.154,-81.22495998,-4.26233864,475293.0348,9529243.506,-81.22263663,-4.258924106
475037.3853,9528871.154,-81.22495016,-4.262338643,475294.1239,9529243.506,-81.22262682,-4.258924109
475037.3853,9528872.243,-81.22495016,-4.26232879,475294.1239,9529244.595,-81.22262681,-4.258914256
475038.4744,9530120.153,-81.22493707,-4.251039267,475295.2133,9530492.518,-81.22261376,-4.247624747
475038.4744,9530121.242,-81.22493706,-4.251029414,475295.2133,9530493.607,-81.22261375,-4.247614894
475039.5635,9528872.243,-81.22493053,-4.262328796,475296.3022,9529244.595,-81.22260719,-4.258914261
475039.5635,9528873.332,-81.22493053,-4.262318943,475296.3022,9529245.685,-81.22260718,-4.258904409
475040.6526,9528873.332,-81.22492071,-4.262318946,475297.3913,9529245.685,-81.22259737,-4.258904412
475040.6526,9528874.421,-81.22492071,-4.262309093,475297.3913,9529246.774,-81.22259737,-4.258894559
475041.7417,9530119.064,-81.22490763,-4.251049129,475298.4807,9530491.429,-81.22258432,-4.247634608
475041.7417,9530120.153,-81.22490762,-4.251039276,475298.4807,9530492.518,-81.22258432,-4.247624755
475042.8308,9530117.975,-81.22489782,-4.251058984,475299.5698,9530490.34,-81.22257451,-4.247644464
475042.8308,9530119.064,-81.22489781,-4.251049131,475299.5698,9530491.429,-81.2225745,-4.247634611
475043.9199,9528874.421,-81.22489127,-4.262309102,475300.6586,9529246.774,-81.22256792,-4.258894567
475043.9199,9528875.51,-81.22489126,-4.262299249,475300.6586,9529247.863,-81.22256792,-4.258884714
475043.9199,9530116.886,-81.224888,-4.25106884,475300.6589,9530489.251,-81.2225647,-4.247654319
475043.9199,9530117.975,-81.224888,-4.251058987,475300.6589,9530490.34,-81.22256469,-4.247644467
475045.009,9530115.797,-81.22487819,-4.251078696,475301.748,9530488.162,-81.22255489,-4.247664175
475045.009,9530116.886,-81.22487819,-4.251068843,475301.748,9530489.251,-81.22255488,-4.247654322
475046.0981,9528875.51,-81.22487163,-4.262299254,475302.8368,9529247.863,-81.22254829,-4.25888472
475046.0981,9528876.599,-81.22487163,-4.262289402,475302.8368,9529248.952,-81.22254829,-4.258874867
475046.0981,9530114.708,-81.22486838,-4.251088551,475302.8371,9530487.072,-81.22254507,-4.247674031
475046.0981,9530115.797,-81.22486838,-4.251078698,475302.8371,9530488.162,-81.22254507,-4.247664178
475047.1872,9530113.619,-81.22485857,-4.251098407,475303.9262,9530485.983,-81.22253526,-4.247683886
475047.1872,9530114.708,-81.22485857,-4.251088554,475303.9262,9530487.072,-81.22253526,-4.247674033
475048.2763,9528876.599,-81.224852,-4.262289407,475305.015,9529248.952,-81.22252866,-4.258874873
475048.2763,9528877.688,-81.224852,-4.262279555,475305.015,9529250.041,-81.22252866,-4.25886502
475048.2763,9530112.53,-81.22484876,-4.251108263,475305.0153,9530484.894,-81.22252545,-4.247693742
475048.2763,9530113.619,-81.22484876,-4.25109841,475305.0153,9530485.983,-81.22252545,-4.247683889
475049.3654,9528877.688,-81.22484219,-4.262279557,475306.1042,9529250.041,-81.22251885,-4.258865023
475049.3654,9528878.777,-81.22484218,-4.262269705,475306.1042,9529251.13,-81.22251884,-4.25885517
475049.3654,9530111.441,-81.22483895,-4.251118118,475306.1044,9530483.805,-81.22251564,-4.247703598
475049.3654,9530112.53,-81.22483894,-4.251108265,475306.1044,9530484.894,-81.22251564,-4.247693745
475050.4545,9530110.351,-81.22482914,-4.251127974,475307.1935,9530482.716,-81.22250583,-4.247713453
475050.4545,9530111.441,-81.22482913,-4.251118121,475307.1935,9530483.805,-81.22250583,-4.2477036
475051.5436,9528878.777,-81.22482255,-4.26226971,475308.2824,9529251.13,-81.22249921,-4.258855176
475051.5436,9528879.867,-81.22482255,-4.262259858,475308.2824,9529252.219,-81.22249921,-4.258845323
475051.5436,9530109.262,-81.22481932,-4.25113783,475308.2827,9530481.627,-81.22249602,-4.247723309
475051.5436,9530110.351,-81.22481932,-4.251127977,475308.2827,9530482.716,-81.22249602,-4.247713456
475052.6327,9528879.867,-81.22481274,-4.26225986,475309.3715,9529252.219,-81.2224894,-4.258845326
475052.6327,9528880.956,-81.22481273,-4.262250008,475309.3715,9529253.308,-81.2224894,-4.258835473
475052.6327,9530108.173,-81.22480951,-4.251147685,475309.3718,9530480.538,-81.22248621,-4.247733164
475052.6327,9530109.262,-81.22480951,-4.251137833,475309.3718,9530481.627,-81.2224862,-4.247723312
475053.7218,9528880.956,-81.22480292,-4.262250011,475310.4606,9529253.308,-81.22247958,-4.258835476
475053.7218,9528882.045,-81.22480292,-4.262240158,475310.4606,9529254.397,-81.22247958,-4.258825623
475053.7218,9530107.084,-81.2247997,-4.251157541,475310.4609,9530479.449,-81.2224764,-4.24774302
475053.7218,9530108.173,-81.2247997,-4.251147688,475310.4609,9530480.538,-81.22247639,-4.247733167
475054.8109,9528882.045,-81.2247931,-4.262240161,475311.5497,9529254.397,-81.22246976,-4.258825626
475054.8109,9528883.134,-81.2247931,-4.262230308,475311.5497,9529255.487,-81.22246976,-4.258815773
475054.8109,9530105.995,-81.22478989,-4.251167397,475311.55,9530478.36,-81.22246659,-4.247752876
475054.8109,9530107.084,-81.22478989,-4.251157544,475311.55,9530479.449,-81.22246658,-4.247743023
475055.9,9528883.134,-81.22478329,-4.262230311,475312.6388,9529255.487,-81.22245995,-4.258815776
475055.9,9528884.223,-81.22478328,-4.262220458,475312.6388,9529256.576,-81.22245994,-4.258805923
475055.9,9530104.906,-81.22478008,-4.251177252,475312.6391,9530477.27,-81.22245677,-4.247762731
475055.9,9530105.995,-81.22478008,-4.2511674,475312.6391,9530478.36,-81.22245677,-4.247752879
475056.9891,9528884.223,-81.22477347,-4.262220461,475313.7279,9529256.576,-81.22245013,-4.258805926
475056.9891,9528885.312,-81.22477347,-4.262210608,475313.7279,9529257.665,-81.22245013,-4.258796073
475056.9891,9530103.817,-81.22477027,-4.251187108,475313.7282,9530476.181,-81.22244696,-4.247772587
475056.9891,9530104.906,-81.22477027,-4.251177255,475313.7282,9530477.27,-81.22244696,-4.247762734
475058.0782,9528885.312,-81.22476365,-4.262210611,475314.817,9529257.665,-81.22244031,-4.258796076
475058.0782,9528886.401,-81.22476365,-4.262200758,475314.817,9529258.754,-81.22244031,-4.258786224
475058.0782,9530101.639,-81.22476046,-4.251206817,475314.8173,9530474.003,-81.22243716,-4.247792295
475058.0782,9530103.817,-81.22476045,-4.251187111,475314.8173,9530476.181,-81.22243715,-4.24777259
475059.1673,9528886.401,-81.22475383,-4.262200761,475315.9061,9529258.754,-81.2224305,-4.258786226
475059.1673,9528887.49,-81.22475383,-4.262190908,475315.9061,9529259.843,-81.22243049,-4.258776374
475059.1673,9530100.55,-81.22475065,-4.251216672,475315.9064,9530472.914,-81.22242734,-4.247802151
475059.1673,9530101.639,-81.22475065,-4.251206819,475315.9064,9530474.003,-81.22242734,-4.247792298
475060.2564,9528887.49,-81.22474402,-4.262190911,475316.9953,9529259.843,-81.22242068,-4.258776376
475060.2564,9528888.579,-81.22474401,-4.262181058,475316.9953,9529260.932,-81.22242068,-4.258766524
475060.2564,9530099.46,-81.22474084,-4.251226528,475316.9955,9530471.825,-81.22241753,-4.247812007
475060.2564,9530100.55,-81.22474083,-4.251216675,475316.9955,9530472.914,-81.22241753,-4.247802154
475061.3455,9528888.579,-81.2247342,-4.262181061,475318.0844,9529260.932,-81.22241086,-4.258766526
475061.3455,9528889.668,-81.2247342,-4.262171208,475318.0844,9529262.021,-81.22241086,-4.258756674
475061.3455,9530098.371,-81.22473103,-4.251236384,475318.0846,9530470.736,-81.22240772,-4.247821862
475061.3455,9530099.46,-81.22473102,-4.251226531,475318.0846,9530471.825,-81.22240772,-4.24781201
475062.4346,9528889.668,-81.22472438,-4.262171211,475319.1735,9529262.021,-81.22240105,-4.258756676
475062.4346,9528890.758,-81.22472438,-4.262161358,475319.1735,9529263.11,-81.22240104,-4.258746824
475062.4346,9530097.282,-81.22472121,-4.251246239,475319.1738,9530469.647,-81.22239791,-4.247831718
475062.4346,9530098.371,-81.22472121,-4.251236386,475319.1738,9530470.736,-81.22239791,-4.247821865
475063.5237,9530095.104,-81.22471141,-4.251265948,475320.2629,9530467.468,-81.2223881,-4.247851426
475063.5237,9530097.282,-81.2247114,-4.251246242,475320.2629,9530469.647,-81.2223881,-4.247831721
475064.6128,9528890.758,-81.22470475,-4.262161364,475321.3517,9529263.11,-81.22238142,-4.258746829
475064.6128,9528891.847,-81.22470475,-4.262151511,475321.3517,9529264.199,-81.22238141,-4.258736977
475064.6128,9530094.015,-81.22470159,-4.251275803,475321.352,9530466.379,-81.22237829,-4.247861282
475064.6128,9530095.104,-81.22470159,-4.251265951,475321.352,9530467.468,-81.22237829,-4.247851429
475065.7019,9528891.847,-81.22469493,-4.262151514,475322.4408,9529264.199,-81.2223716,-4.258736979
475065.7019,9528892.936,-81.22469493,-4.262141661,475322.4408,9529265.289,-81.2223716,-4.258727127
475065.7019,9530092.926,-81.22469178,-4.251285659,475322.4411,9530465.29,-81.22236848,-4.247871138
475065.7019,9530094.015,-81.22469178,-4.251275806,475322.4411,9530466.379,-81.22236848,-4.247861285
475066.791,9528892.936,-81.22468512,-4.262141664,475323.5299,9529265.289,-81.22236178,-4.258727129
475066.791,9528894.025,-81.22468511,-4.262131811,475323.5299,9529266.378,-81.22236178,-4.258717277
475066.791,9530091.837,-81.22468197,-4.251295515,475323.5302,9530464.201,-81.22235867,-4.247880993
475066.791,9530092.926,-81.22468197,-4.251285662,475323.5302,9530465.29,-81.22235867,-4.24787114
475067.8801,9530089.659,-81.22467216,-4.251315223,475324.6193,9530462.023,-81.22234886,-4.247900702
475067.8801,9530091.837,-81.22467216,-4.251295518,475324.6193,9530464.201,-81.22234886,-4.247880996
475068.9692,9528894.025,-81.22466548,-4.262131817,475325.7081,9529266.378,-81.22234215,-4.258717282
475068.9692,9528895.114,-81.22466548,-4.262121964,475325.7081,9529267.467,-81.22234215,-4.25870743
475068.9692,9530088.569,-81.22466235,-4.251325079,475325.7084,9530460.934,-81.22233905,-4.247910557
475068.9692,9530089.659,-81.22466235,-4.251315226,475325.7084,9530462.023,-81.22233905,-4.247900705
475070.0583,9528895.114,-81.22465567,-4.262121967,475326.7973,9529267.467,-81.22233233,-4.258707432
475070.0583,9528896.203,-81.22465566,-4.262112114,475326.7973,9529268.556,-81.22233233,-4.25869758
475070.0583,9530087.48,-81.22465254,-4.251334935,475326.7975,9530459.845,-81.22232924,-4.247920413
475070.0583,9530088.569,-81.22465254,-4.251325082,475326.7975,9530460.934,-81.22232924,-4.24791056
475071.1474,9530086.391,-81.22464273,-4.25134479,475327.8866,9530458.756,-81.22231943,-4.247930269
475071.1474,9530087.48,-81.22464273,-4.251334937,475327.8866,9530459.845,-81.22231943,-4.247920416
475072.2365,9530085.302,-81.22463292,-4.251354646,475328.9757,9530457.666,-81.22230962,-4.247940124
475072.2365,9530086.391,-81.22463291,-4.251344793,475328.9757,9530458.756,-81.22230961,-4.247930271
475073.3256,9528896.203,-81.22462622,-4.262112123,475330.0646,9529268.556,-81.22230289,-4.258697588
475073.3256,9528897.292,-81.22462622,-4.26210227,475330.0646,9529269.645,-81.22230289,-4.258687735
475073.3256,9530083.124,-81.22462311,-4.251374354,475330.0649,9530455.488,-81.22229981,-4.247959833
475073.3256,9530085.302,-81.2246231,-4.251354649,475330.0649,9530457.666,-81.2222998,-4.247940127
475074.4147,9528897.292,-81.2246164,-4.262102273,475331.1537,9529269.645,-81.22229307,-4.258687738
475074.4147,9528898.381,-81.2246164,-4.26209242,475331.1537,9529270.734,-81.22229307,-4.258677885
475074.4147,9530082.035,-81.2246133,-4.25138421,475331.154,9530454.399,-81.22229,-4.247969688
475074.4147,9530083.124,-81.22461329,-4.251374357,475331.154,9530455.488,-81.22229,-4.247959835
475075.5038,9530080.946,-81.22460349,-4.251394066,475332.2431,9530453.31,-81.22228019,-4.247979544
475075.5038,9530082.035,-81.22460348,-4.251384213,475332.2431,9530454.399,-81.22228018,-4.247969691
